Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
636,0.17794588804244993,0.012314969151494532,0.7221606135368347,0.024970860275590416,0.8185490846633912,0.022763452827223023,0.1869995832443237,0.03494663033644256,0.6881655395030976,0.04921823152617306,0.8130004167556762,0.03494663033644257
637,0.17459261119365688,0.013162135789040661,0.7216104805469513,0.020821899870241016,0.822127741575241,0.01819112554049538,0.18439814448356626,0.051208254062187625,0.6931535482406617,0.07165421322927079,0.8156018555164337,0.05120825406218763
638,0.17797809392213818,0.013006672416107966,0.7213093519210816,0.01878323312631555,0.8228920459747314,0.016249305404725134,0.21307431459426876,0.07217555136253094,0.6565772861242294,0.08988875465790302,0.7869256854057312,0.07217555136253095
639,0.16802773624658582,0.017628285281595893,0.7317720293998718,0.020965979425535342,0.8305417120456695,0.01940684198538836,0.18133611679077144,0.04527521140357619,0.6971971333026886,0.06366894277654511,0.8186638832092286,0.04527521140357619
640,0.1675355106592178,0.012174387254058455,0.7327859163284302,0.015745002109357746,0.8324294209480285,0.014771336643855605,0.19527936577796934,0.0400380975963784,0.6768510580062866,0.05692427020145576,0.8047206342220307,0.04003809759637839
641,0.16903763413429257,0.013496507559476295,0.7354129493236542,0.01508268729804417,0.8342153489589691,0.013244420818648914,0.19912390112876888,0.04721966927096017,0.6725059866905212,0.06645267067543863,0.8008760988712311,0.04721966927096017
642,0.17566193640232083,0.015919862439752894,0.7183884084224701,0.020672980061654345,0.8178463041782379,0.01946579109509335,0.1944451808929443,0.05865945822381793,0.6797765552997589,0.07861040361488815,0.8055548191070556,0.058659458223817934
643,0.16374158710241313,0.015279773767005152,0.7378222167491912,0.017636132224814798,0.8363647758960724,0.014307885220291994,0.19408808350563048,0.04240243808567797,0.6785459816455841,0.05756777743927623,0.8059119164943696,0.04240243808567796
644,0.1754300534725189,0.009744001390302516,0.7276650965213776,0.014569187384979235,0.8257223665714264,0.010500947503983686,0.1958765387535095,0.044345695068655266,0.6766187608242035,0.05829920423857786,0.8041234612464905,0.044345695068655266
645,0.17879194468259807,0.024059615897576866,0.7238254129886628,0.03371133882856493,0.8247134029865265,0.023837165478657864,0.19949660897254942,0.06435929894610579,0.6735992908477784,0.08698382862332663,0.8005033910274506,0.06435929894610576
646,0.17469804286956783,0.017338503763486515,0.727686882019043,0.027228175239311016,0.8272294938564301,0.023821921869364635,0.19505972266197202,0.07038206468052305,0.6803723514080048,0.09366600975489926,0.804940277338028,0.07038206468052303
647,0.2589122086763382,0.25507631393925223,0.6505114147439599,0.2258722056767252,0.7410877853631973,0.2550763414830093,0.1961511969566345,0.05350941710476181,0.6769285500049591,0.07139575132223666,0.8038488030433655,0.05350941710476179
648,0.13577409908175464,0.015223447508414277,0.7605545282363891,0.028909884080966487,0.8581291615962983,0.023068244512168552,0.1851620256900787,0.04376111698089437,0.6912586212158203,0.06009369363390518,0.8148379743099212,0.04376111698089437
649,0.1767280742526054,0.016699769346602777,0.7286906123161316,0.022815762486459445,0.8251149356365204,0.018006184379704644,0.27600453495979305,0.25696435197710504,0.6100239161401987,0.22309236885585362,0.7239954666234553,0.2569643470758594
650,0.1708101078867912,0.012937397942551247,0.7341676175594329,0.016834066898856116,0.8312369763851166,0.013143999641651753,0.1785401344299316,0.0466736630170799,0.7010429441928864,0.06302330387735339,0.8214598655700683,0.04667366301707988
